ordinal,rank,score,valid,scoreDisplay,scoreIdentifier,mobileScoreDisplay,scaled,video,heat,lane,breakdown,competitorId
1,14,48,1,CAP+19,6fb56539302ad1022395,,0,0,,,48 pts,1992437
2,11,60,1,0,be927ac5c58c2f778fde,,0,0,,,60 pts,1992437
3,24,18,1,CAP+119,657eb0a596e0c6b38220,,0,0,,,18 pts,1992437
4,14,48,1,146,2945007094586efe43cc,,0,0,,,48 pts,1992437
5,8,72,1,4:39,12f2758fe02dd0d4a0b1,,0,0,,,72 pts,1992437
6,26,12,1,CAP+56,dc1b50f75db86474ff03,,0,0,,,12 pts,1992437
7,11,60,1,5:57,12dd492c50311c80a803,,0,0,,,60 pts,1992437
1,18,36,1,CAP+22,05b333f28e86633bc003,,0,0,,,36 pts,1545139
2,12,56,1,0,cd6f99c7f665b4c1a681,,0,0,,,56 pts,1545139
3,15,45,1,CAP+73,bf922f1971b12b41e35d,,0,0,,,45 pts,1545139
4,26,12,1,0,e30f1524a3c66ec8b2c5,,0,0,,,12 pts,1545139
5,16,42,1,5:15,ab6aed7022fff25d07ea,,0,0,,,42 pts,1545139
6,11,60,1,CAP+44,c9cb0b980de9589e9b55,,0,0,,,60 pts,1545139
7,14,48,1,CAP+6,d8ef550907cd619a6811,,0,0,,,48 pts,1545139
1,9,68,1,CAP+16,5a544e659bfccd09174a,,0,0,,,68 pts,1578042
2,18,36,1,0,8a17ec17e569e68200a8,,0,0,,,36 pts,1578042
3,26,12,1,CAP+150,fa4010538d20a7647337,,0,0,,,12 pts,1578042
4,15,45,1,146,757e64125d2dacdcb3a9,,0,0,,,45 pts,1578042
5,10,64,1,4:46,6103f575f53f7b2ebcc0,,0,0,,,64 pts,1578042
6,23,21,1,CAP+54,6051578d455131f323d4,,0,0,,,21 pts,1578042
7,14,48,1,CAP+6,ccff4088fb3fc4aa5085,,0,0,,,48 pts,1578042
1,25,15,1,CAP+28,109751de0555da947d43,,0,0,,,15 pts,497248
2,14,48,1,0,380fb82048d521e3876b,,0,0,,,48 pts,497248
3,13,52,1,CAP+63,7dc2a899c47b348e9976,,0,0,,,52 pts,497248
4,11,60,1,159,0e90fb363731dc256f4c,,0,0,,,60 pts,497248
5,20,30,1,5:39,ac4687411a2d388b40ae,,0,0,,,30 pts,497248
6,17,39,1,CAP+52,85e560987e49f8841178,,0,0,,,39 pts,497248
7,17,39,1,CAP+9,8695a1466b8433894796,,0,0,,,39 pts,497248
1,15,45,1,CAP+20,4f684480ce7bd39a91dd,,0,0,,,45 pts,1961185
2,13,52,1,0,f72b6072eb3a197a5b53,,0,0,,,52 pts,1961185
3,20,30,1,CAP+96,3feda6c011e6a5fde01e,,0,0,,,30 pts,1961185
4,25,15,1,121,0d3f4bde86b5bce9ecea,,0,0,,,15 pts,1961185
5,26,12,1,CAP+43,e88e331225321ebc6b94,,0,0,,,12 pts,1961185
6,10,64,1,CAP+42,3c818f56e6f00bc58e09,,0,0,,,64 pts,1961185
7,17,39,1,CAP+9,c01b37d62373d54472aa,,0,0,,,39 pts,1961185
1,19,33,1,CAP+23,b82f163b51603bffe893,,0,0,,,33 pts,254551
2,14,48,1,0,aa02d2c9e285b57c66e5,,0,0,,,48 pts,254551
3,12,56,1,CAP+58,e1a8b7ce8c9c7b4eb25a,,0,0,,,56 pts,254551
4,20,30,1,143,61c0d948d51b2a2b682b,,0,0,,,30 pts,254551
5,24,18,1,CAP+14,a22bb5c9b840630838f0,,0,0,,,18 pts,254551
6,19,33,1,CAP+53,611c72b25ba1ef36102a,,0,0,,,33 pts,254551
7,24,18,1,CAP+21,67e533e0c40de28bc1f5,,0,0,,,18 pts,254551
1,13,52,1,CAP+18,d7bdb27ebc25ae30abcd,,0,0,,,52 pts,1060252
2,18,36,1,0,1c32f9328201ef220637,,0,0,,,36 pts,1060252
3,19,33,1,CAP+95,59da1a32370a57b45f8d,,0,0,,,33 pts,1060252
4,23,21,1,123,12899df628cd19aac864,,0,0,,,21 pts,1060252
5,23,21,1,5:51,6b5219ecffeb33f00bc3,,0,0,,,21 pts,1060252
6,22,24,1,CAP+53,7dd17a9b926ec750d867,,0,0,,,24 pts,1060252
7,22,24,1,CAP+19,0a39ae90ed3d60b1ff64,,0,0,,,24 pts,1060252
1,21,27,1,CAP+28,39148ae2476c21659359,,0,0,,,27 pts,1243255
2,18,36,1,0,a3c8b400c98e42a6cf46,,0,0,,,36 pts,1243255
3,16,42,1,CAP+74,07fa615c0c90ac8ac1dc,,0,0,,,42 pts,1243255
4,22,24,1,123,b6fbabe2a8df18732542,,0,0,,,24 pts,1243255
5,19,33,1,5:18,0d00abec6e015ddffcad,,0,0,,,33 pts,1243255
6,21,27,1,CAP+53,a5cf41c44acff8456e5e,,0,0,,,27 pts,1243255
7,25,15,1,CAP+22,d19e2eeb2149de4bd50b,,0,0,,,15 pts,1243255
1,27,9,1,CAP+32,5b1f94a3d26aa104e06f,,0,0,,,9 pts,2164568
2,18,36,1,0,6438ebc5bc0a35145064,,0,0,,,36 pts,2164568
3,25,15,1,CAP+123,058ae39e5a62cdd0f5a2,,0,0,,,15 pts,2164568
4,24,18,1,121,d2a5469c97c34195d51d,,0,0,,,18 pts,2164568
5,25,15,1,CAP+28,d057807c29ed6ceea7b6,,0,0,,,15 pts,2164568
6,18,36,1,CAP+52,423fe86f1a2a1f4f90df,,0,0,,,36 pts,2164568
7,26,12,1,CAP+41,38d3ced9294508ea4390,,0,0,,,12 pts,2164568
1,26,12,1,CAP+32,4bacb8640ffb60e0e1dd,,0,0,,,12 pts,246932
2,27,0,,WD,36b878ea0b00877348b3,,0,0,,,,246932
3,27,0,,WD,8cfaeb4b95e114069459,,0,0,,,,246932
4,27,0,,WD,f6afaaa7d0b31d4b6138,,0,0,,,,246932
5,27,0,,WD,7c84ccf047f73bd7c817,,0,0,,,,246932
6,27,0,,WD,99749587c319c51ef12f,,0,0,,,,246932
7,27,0,,WD,b46a79610c755a1e4515,,0,0,,,,246932
1,28,0,,WD,58cb132c6f5eafca3e2e,,0,0,,,,516608
2,27,0,,WD,f4a575777ed77b994b95,,0,0,,,,516608
3,27,0,,WD,c92150ee9760c5262b9f,,0,0,,,,516608
4,27,0,,WD,c716b454e7b576f7fdb7,,0,0,,,,516608
5,27,0,,WD,fd272c5775fcf623ee30,,0,0,,,,516608
6,27,0,,WD,f3d465a518569e3b4377,,0,0,,,,516608
7,27,0,,WD,c9fd3a02a616b87bf14c,,0,0,,,,516608
1,1,100,1,23:40.00,a536594893b2e459e6d1,,0,0,,,100 pts,672425
2,18,36,1,24,650067803f25ab3897f0,,0,0,,,36 pts,672425
3,1,100,1,14:13,ea4a12505adfa3a07ece,,0,0,,,100 pts,672425
4,1,100,1,295,9205307c7ae28687814e,,0,0,,,100 pts,672425
5,1,100,1,03:13.38,b291f81459988fea738c,,0,0,,,100 pts,672425
6,6,80,1,12:56,abcb830d27f44f62028b,,0,0,,,80 pts,672425
7,2,96,1,04:45.00,dacfdffc829600307cd9,,0,0,,,96 pts,672425
1,6,80,1,24:59.00,574b321ca64aa22ad0d6,,0,0,,,80 pts,23655
2,8,72,1,34,38fb6e1e533f327d8b87,,0,0,,,72 pts,23655
3,2,96,1,14:48,93127d87eb81c315ba71,,0,0,,,96 pts,23655
4,14,48,1,250,6ce9128b6c7fbe6ed278,,0,0,,,48 pts,23655
5,6,80,1,03:28.00,0cc2067e83bef7fc747d,,0,0,,,80 pts,23655
6,5,84,1,12:55,f10ddbbdf01a8d7cca18,,0,0,,,84 pts,23655
7,1,100,1,04:30.60,6b0875c2c7b1e1f02f89,,0,0,,,100 pts,23655
1,15,45,1,27:30.00,c1c9668f4e6d7146f63b,,0,0,,,45 pts,1762608
2,2,96,1,40,1c95d69c0a8d1f61a1c3,,0,0,,,96 pts,1762608
3,3,92,1,15:11,7be06302b9d6128a4d83,,0,0,,,92 pts,1762608
4,2,96,1,290,e444a07c197f3eff704c,,0,0,,,96 pts,1762608
5,3,92,1,03:25.00,7133a2b50534154bc17a,,0,0,,,92 pts,1762608
6,2,96,1,11:12,8f5053f6129bb71e161b,,0,0,,,96 pts,1762608
7,12,56,1,05:19.00,9c332b18eddef039edcc,,0,0,,,56 pts,1762608
1,26,12,1,CAP +111,4e52c50929b052c872dd,,0,0,,,12 pts,831559
2,1,100,1,47,ad39bf21d6d97ada7245,,0,0,,,100 pts,831559
3,4,88,1,15:40,14c02f14708fd1638b84,,0,0,,,88 pts,831559
4,7,76,1,275,ef13c312345cd2ba0c3b,,0,0,,,76 pts,831559
5,2,96,1,03:18.00,584f0f8d8f323224af75,,0,0,,,96 pts,831559
6,1,100,1,10:02,0ac22cb1fdbb42db2bc2,,0,0,,,100 pts,831559
7,9,68,1,05:12.27,b47e7f48febc774cec08,,0,0,,,68 pts,831559
1,3,92,1,24:29.00,0590dcda7e0b517b4d2c,,0,0,,,92 pts,640783
2,14,48,1,28,5e248b17bea7f9971e4a,,0,0,,,48 pts,640783
3,5,84,1,16:01,5c98557a3070d376f404,,0,0,,,84 pts,640783
4,6,80,1,280,9270fbacab8ad7e8fe06,,0,0,,,80 pts,640783
5,9,68,1,03:33.00,b0c7d07ad9a6e1bbb704,,0,0,,,68 pts,640783
6,8,72,1,13:47,23989f6136020593e3cb,,0,0,,,72 pts,640783
7,6,80,1,04:54.00,d1b33d59093b50e4cb0c,,0,0,,,80 pts,640783
1,16,42,1,27:47.00,dae189bd120542cb5c2d,,0,0,,,42 pts,2197616
2,21,27,1,17,a640ab2129e2e2649483,,0,0,,,27 pts,2197616
3,5,84,1,16:01,5dce03da4f633a02ca5e,,0,0,,,84 pts,2197616
4,24,18,1,230,8a24d29e3bf6c955df31,,0,0,,,18 pts,2197616
5,14,48,1,03:37.59,9df0c97e924305aad7f7,,0,0,,,48 pts,2197616
6,11,60,1,14:25,c423fa46f8cd590c8e7c,,0,0,,,60 pts,2197616
7,21,27,1,05:50.00,b05255e148b318de841b,,0,0,,,27 pts,2197616
1,7,76,1,25:25.00,20325763ec6afc47fa59,,0,0,,,76 pts,4354
2,20,30,1,22,3051d7fd0e3de274e454,,0,0,,,30 pts,4354
3,7,76,1,16:27,63569ac87bc834c3cd5e,,0,0,,,76 pts,4354
4,21,27,1,235,4b16845c9ae41cf8e0f9,,0,0,,,27 pts,4354
5,20,30,1,03:50.00,ef3281b933ee401be988,,0,0,,,30 pts,4354
6,13,52,1,14:44,cf38e9b673839c8abebb,,0,0,,,52 pts,4354
7,18,36,1,05:43.77,ae042dd8d2da511a19f1,,0,0,,,36 pts,4354
1,10,64,1,26:20.00,b956c6f25e82c2a3b3ff,,0,0,,,64 pts,1379783
2,5,84,1,38,bd4c3d8319cf904f93d5,,0,0,,,84 pts,1379783
3,8,72,1,16:45,855e9e4db37d57851acb,,0,0,,,72 pts,1379783
4,8,72,1,275,4907784f68a6e9184257,,0,0,,,72 pts,1379783
5,4,88,1,03:26.00,79123fb487f40fb5d87c,,0,0,,,88 pts,1379783
6,25,15,1,CAP +51,f4401b0947c3b2b9e524,,0,0,,,15 pts,1379783
7,5,84,1,04:52.53,ce6c52f80c2254ca7dc3,,0,0,,,84 pts,1379783
1,8,72,1,26:02.00,0e31f5f8a95b4eda314b,,0,0,,,72 pts,163322
2,3,92,1,39,f24ad96547edd50afb5a,,0,0,,,92 pts,163322
3,9,68,1,CAP +162,38ab9a8abc3c95a4e4bf,,0,0,,,68 pts,163322
4,3,92,1,290,a4a23ef6bab31c2f3630,,0,0,,,92 pts,163322
5,15,45,1,03:38.00,d2e812535f69af6a60c3,,0,0,,,45 pts,163322
6,10,64,1,14:04,fc7c679ca5e3b7c1e1d4,,0,0,,,64 pts,163322
7,17,39,1,05:37.00,b1364489ba1fa5ba4dd8,,0,0,,,39 pts,163322
1,20,30,1,CAP +119,564b950140ec93396047,,0,0,,,30 pts,1964693
2,4,88,1,38,10ec42201f6aebc9293e,,0,0,,,88 pts,1964693
3,10,64,1,CAP +161,f1471703b3f4dfcc7d6f,,0,0,,,64 pts,1964693
4,26,12,1,225,57ac8a0e7dcfddeb976d,,0,0,,,12 pts,1964693
5,26,12,1,04:08.62,ff666620ae428f0d0c69,,0,0,,,12 pts,1964693
6,23,21,1,CAP +54,0d5645fa6fd8b389f2b4,,0,0,,,21 pts,1964693
7,23,21,1,05:52.00,e9c63ba4ab68ccb0fd8d,,0,0,,,21 pts,1964693
1,17,39,1,28:18.00,4f548d6da756091be764,,0,0,,,39 pts,461950
2,6,80,1,35,6dc94bd79a7cef06ef44,,0,0,,,80 pts,461950
3,11,60,1,CAP +155,ce49eae03cd61fa39113,,0,0,,,60 pts,461950
4,5,84,1,285,3bf35ef68ee8126bf590,,0,0,,,84 pts,461950
5,13,52,1,03:36.44,9c50d7e88c0e683d942b,,0,0,,,52 pts,461950
6,15,45,1,CAP +75,01985b2d60c04fe0ec4d,,0,0,,,45 pts,461950
7,16,42,1,05:34.34,d97066ddbf695dfdb967,,0,0,,,42 pts,461950
1,18,36,1,28:23.00,46c3ee0ad0c992e26bb7,,0,0,,,36 pts,467876
2,15,45,1,27,229597bb8ad760952d4b,,0,0,,,45 pts,467876
3,12,56,1,CAP +150,b33f12ec3f5d4f561d3c,,0,0,,,56 pts,467876
4,11,60,1,265,44449e7681d2bf2945bb,,0,0,,,60 pts,467876
5,12,56,1,03:35.00,706299d5889e371a747e,,0,0,,,56 pts,467876
6,17,39,1,CAP +70,a6a59a5c463bfc4b6079,,0,0,,,39 pts,467876
7,7,76,1,05:02.00,40c3c256e3f24bde7ce1,,0,0,,,76 pts,467876
1,9,68,1,26:08.00,8322b01a48987d8d6e81,,0,0,,,68 pts,943155
2,12,56,1,30,8178dbcfa4ffb420f1be,,0,0,,,56 pts,943155
3,13,52,1,CAP +150,671f1393a337cd101db6,,0,0,,,52 pts,943155
4,17,39,1,245,1a06c763123adbe28772,,0,0,,,39 pts,943155
5,11,60,1,03:34.00,47b832ace3a1b13323f5,,0,0,,,60 pts,943155
6,4,88,1,12:46,7fa7f49c76e629545328,,0,0,,,88 pts,943155
7,8,72,1,05:05.81,2c38cdea57eb2c192c57,,0,0,,,72 pts,943155
1,4,88,1,24:46.00,7998f47afd9008209223,,0,0,,,88 pts,1213219
2,11,60,1,30,40d2b863578e67e1cc04,,0,0,,,60 pts,1213219
3,14,48,1,CAP +147,276db4d3eda1fa2dbdf6,,0,0,,,48 pts,1213219
4,25,15,1,225,8bec1ea0db2dd09c8bbd,,0,0,,,15 pts,1213219
5,7,76,1,03:31.00,6ad9681ac0ac6c8fb525,,0,0,,,76 pts,1213219
6,19,33,1,CAP +55,f810ab1622f7849f7b65,,0,0,,,33 pts,1213219
7,10,64,1,05:15.62,9a2e653bb9a0647e49a7,,0,0,,,64 pts,1213219
1,5,84,1,24:54.00,c7a1942b7159a17f4739,,0,0,,,84 pts,979822
2,22,24,1,13,dd65b21a977af421cc2e,,0,0,,,24 pts,979822
3,15,45,1,CAP +146,974f077f4b36cb7e59f6,,0,0,,,45 pts,979822
4,15,45,1,250,f7b9415353232342c120,,0,0,,,45 pts,979822
5,16,42,1,03:38.00,e714821c46cded63d358,,0,0,,,42 pts,979822
6,12,56,1,14:27,de3b347967e2b4b7c3c6,,0,0,,,56 pts,979822
7,15,45,1,05:34.06,daac413a249a8cbc6e54,,0,0,,,45 pts,979822
1,14,48,1,26:56.00,cf0859e1a6cc9df21e29,,0,0,,,48 pts,488519
2,23,21,1,13,fa4edb09caa4f5117153,,0,0,,,21 pts,488519
3,16,42,1,CAP +143,257d2639ef2ec277bda5,,0,0,,,42 pts,488519
4,28,6,1,205,83bc25855f7c76a65358,,0,0,,,6 pts,488519
5,28,6,1,05:08.00,32802283cc954c7acb84,,0,0,,,6 pts,488519
6,18,36,1,CAP +65,bc72a2dc89627d0adb2a,,0,0,,,36 pts,488519
7,21,27,1,05:50.00,8eb3364881722f3f0bd8,,0,0,,,27 pts,488519
1,2,96,1,23:48.00,98101b95f04b29996413,,0,0,,,96 pts,2012501
2,6,80,1,35,86c83ccbf2fb90a7775b,,0,0,,,80 pts,2012501
3,17,39,1,CAP +135,a0d56ad49eeeaff1a471,,0,0,,,39 pts,2012501
4,10,64,1,265,5fd1c8f8a2f499fd05ea,,0,0,,,64 pts,2012501
5,5,84,1,03:26.00,b7155c7c20b6e97f59ff,,0,0,,,84 pts,2012501
6,3,92,1,12:07,d06d778c02c3ca456206,,0,0,,,92 pts,2012501
7,4,88,1,04:49.16,1a39c7123e3774083357,,0,0,,,88 pts,2012501
1,22,24,1,CAP +117,f7281184b53e112c27e8,,0,0,,,24 pts,449003
2,28,6,1,0,02186ad5955aa6d2fdea,,0,0,,,6 pts,449003
3,18,36,1,CAP +135,fa406b4cd6e960178db4,,0,0,,,36 pts,449003
4,19,33,1,245,1141ebcb39f2423c9f8a,,0,0,,,33 pts,449003
5,25,15,1,03:58.00,01e4a1e8c67161aad7a8,,0,0,,,15 pts,449003
6,9,68,1,13:57,a7eb3f5f738ace56ed7a,,0,0,,,68 pts,449003
7,24,18,1,05:59.78,d6c070c51c856e2e4568,,0,0,,,18 pts,449003
1,11,60,1,26:22.00,cc6bcff7c11b77b6ca4e,,0,0,,,60 pts,1232500
2,17,39,1,27,c4036516776b55db7386,,0,0,,,39 pts,1232500
3,19,33,1,CAP +132,ebcf705966bfe1b8cef0,,0,0,,,33 pts,1232500
4,18,36,1,245,c4ef2e99f6ca7357ed4c,,0,0,,,36 pts,1232500
5,19,33,1,03:48.00,88c1b111133602b90b41,,0,0,,,33 pts,1232500
6,20,30,1,CAP +54,99a0ca27b4a53764437f,,0,0,,,30 pts,1232500
7,3,92,1,04:46.27,b740f1de6729f6c14e42,,0,0,,,92 pts,1232500
1,19,33,1,CAP +120,e8ea1cc93567eab4aaa2,,0,0,,,33 pts,1860799
2,16,42,1,27,c010c9981c0d11613828,,0,0,,,42 pts,1860799
3,20,30,1,CAP +130,c51abbabf2093eefa8b0,,0,0,,,30 pts,1860799
4,16,42,1,245,f9e66e091ff34de4a3a6,,0,0,,,42 pts,1860799
5,10,64,1,03:33.77,8e1abf6d1b4d08d10e39,,0,0,,,64 pts,1860799
6,22,24,1,CAP +54,676dd058f341c15cf4dc,,0,0,,,24 pts,1860799
7,14,48,1,05:31.00,1b256d5d5c93ffb414a6,,0,0,,,48 pts,1860799
1,27,9,1,CAP +110,099923653e8432fbb803,,0,0,,,9 pts,896059
2,10,64,1,30,aa3e5b10449c06cdc812,,0,0,,,64 pts,896059
3,21,27,1,CAP +127,fabb7bda8a423af9633f,,0,0,,,27 pts,896059
4,9,68,1,275,99a636d8d9fb4abc6840,,0,0,,,68 pts,896059
5,18,36,1,03:47.66,f71efab9bbe7b795baaf,,0,0,,,36 pts,896059
6,28,6,1,CAP +50,8ca11841b6da098105f8,,0,0,,,6 pts,896059
7,13,52,1,05:26.34,4ffcd0aabad9dd9c4409,,0,0,,,52 pts,896059
1,29,3,1,CAP +109,e1d7396acdd1e4c86b89,,0,0,,,3 pts,1609583
2,25,15,1,6,e8eb3096ff10431ad8f6,,0,0,,,15 pts,1609583
3,22,24,1,CAP +125,a0302c11354a25b53cf4,,0,0,,,24 pts,1609583
4,22,24,1,235,eab6a4eead6f692602b0,,0,0,,,24 pts,1609583
5,24,18,1,03:56.00,1e24d57ba50a721cf6a4,,0,0,,,18 pts,1609583
6,16,42,1,CAP +71,d8e9908196d9faa81b2e,,0,0,,,42 pts,1609583
7,27,9,1,CAP +107,f3cee00a0e8ab23fe0c7,,0,0,,,9 pts,1609583
1,24,18,1,CAP +113,3e67e88f49ed63c308db,,0,0,,,18 pts,1034730
2,19,33,1,23,b4b0c414e1f56bde8d99,,0,0,,,33 pts,1034730
3,23,21,1,CAP +123,f198a71de67f748e75aa,,0,0,,,21 pts,1034730
4,4,88,1,290,e8aef9447406f739dc8c,,0,0,,,88 pts,1034730
5,21,27,1,03:52.18,73e78730ed796a3f751e,,0,0,,,27 pts,1034730
6,7,76,1,12:56,db5445abbcc48bc2c541,,0,0,,,76 pts,1034730
7,19,33,1,05:47.80,2df03e09e0858196365a,,0,0,,,33 pts,1034730
1,25,15,1,CAP +111,c399de3fe5dcf2dd08ea,,0,0,,,15 pts,574648
2,26,12,1,5,338c19b55d69f106c5ce,,0,0,,,12 pts,574648
3,24,18,1,CAP +122,a89560d54a0ff3af4d68,,0,0,,,18 pts,574648
4,12,56,1,255,3ac39d47ff319eb6be7d,,0,0,,,56 pts,574648
5,22,24,1,03:52.93,5054dccb0cb2d6ba650c,,0,0,,,24 pts,574648
6,21,27,1,CAP +54,be4cb5e9d7d8635aee34,,0,0,,,27 pts,574648
7,28,6,1,CAP +102,b7911eea62a13a34652f,,0,0,,,6 pts,574648
1,23,21,1,CAP +116,f806ec39b0692af30746,,0,0,,,21 pts,957139
2,26,12,1,5,59d449c125fb7b403035,,0,0,,,12 pts,957139
3,25,15,1,CAP +110,3d5934f207a230e8f6b0,,0,0,,,15 pts,957139
4,27,9,1,220,096512f4d1ed3fb7109b,,0,0,,,9 pts,957139
5,17,39,1,03:45.00,6afe3bd28c3f7c2ebde6,,0,0,,,39 pts,957139
6,26,12,1,CAP +51,7cc900838475eed0d082,,0,0,,,12 pts,957139
7,20,30,1,05:49.00,c3159f8fbd51bcfc3470,,0,0,,,30 pts,957139
1,12,56,1,26:40.00,738973d7252cd31eed45,,0,0,,,56 pts,712556
2,13,52,1,29,0ef1df44d7f6d8dd2197,,0,0,,,52 pts,712556
3,26,12,1,CAP +110,1d5e6e6c3a19c05e077c,,0,0,,,12 pts,712556
4,13,52,1,255,ccca3317298c4004a097,,0,0,,,52 pts,712556
5,23,21,1,03:53.00,3e5996b111661e8c3179,,0,0,,,21 pts,712556
6,14,48,1,CAP +78,dd8b5e0b401dead93491,,0,0,,,48 pts,712556
7,11,60,1,05:16.30,f14c59b15abb3e53becf,,0,0,,,60 pts,712556
1,21,27,1,CAP +119,44c812c9c8ee60fcda8e,,0,0,,,27 pts,433886
2,28,6,1,0,2662d33df79230c37d5c,,0,0,,,6 pts,433886
3,27,9,1,CAP +39,3b2391b8f5f3aed9a4f1,,0,0,,,9 pts,433886
4,20,30,1,240,27d66bd3c9bd34e81a01,,0,0,,,30 pts,433886
5,8,72,1,03:32.00,7fa229a3b24df78c4898,,0,0,,,72 pts,433886
6,24,18,1,CAP +51,c4e6b5303707eab03ee9,,0,0,,,18 pts,433886
7,25,15,1,CAP +115,0b6e772b977e3687fecd,,0,0,,,15 pts,433886
1,13,52,1,26:49.00,0de4cb7b807a14574e95,,0,0,,,52 pts,459034
2,24,18,1,8,0b64b59382d7c1e5604c,,0,0,,,18 pts,459034
3,28,6,1,CAP +10,2b58a2cce9b571982d69,,0,0,,,6 pts,459034
4,23,21,1,235,73b45f7119d4ce8006d1,,0,0,,,21 pts,459034
5,27,9,1,04:10.00,df2fa06d652177b8c676,,0,0,,,9 pts,459034
6,27,9,1,CAP +51,ceb8f39ae57256cf6453,,0,0,,,9 pts,459034
7,26,12,1,CAP +114,55327d7f64d55769acca,,0,0,,,12 pts,459034
1,28,6,1,CAP +110,fc997d68223f9d6073dc,,0,0,,,6 pts,137056
2,9,68,1,31,d578017be23f33b0437a,,0,0,,,68 pts,137056
3,28,6,1,CAP +10,49110c2f445ef82a1886,,0,0,,,6 pts,137056
4,29,0,,WD,260d4c9d6c2d89018df0,,0,0,,,,137056
5,29,0,,WD,b5ae0055f9dade62c2ac,,0,0,,,,137056
6,29,0,,WD,c4760f1e655993d749d3,,0,0,,,,137056
7,29,0,,WD,ae245ee74e33d96111a2,,0,0,,,,137056
1,2,96,1,26:59.00,e12900fb0c7ae085c58e,,0,0,,,96 pts,1544576
2,5,84,1,23,7019381de90201fe6f65,,0,0,,,84 pts,1544576
3,1,100,1,15:59,7cd8573beb4078f6e04e,,0,0,,,100 pts,1544576
4,5,84,1,165,611a6d51f84d4c7c3855,,0,0,,,84 pts,1544576
5,1,100,1,03:25.00,206b2482206d1f7236f8,,0,0,,,100 pts,1544576
6,1,100,1,13:31,d9a1b02f3ff8f20c32fa,,0,0,,,100 pts,1544576
7,1,100,1,05:04.55,12ff58b7fbd9d3571f49,,0,0,,,100 pts,1544576
1,12,56,1,CAP +117,eae57af20228f34156e3,,0,0,,,56 pts,953791
2,2,96,1,36,3b30389ad0c7a0b67635,,0,0,,,96 pts,953791
3,6,80,1,CAP +150,5ee6f0b8b3bcc32bcc7b,,0,0,,,80 pts,953791
4,21,27,1,145,8c5237444acd595e7439,,0,0,,,27 pts,953791
5,5,84,1,04:02.00,c599915e5e74b4b196ee,,0,0,,,84 pts,953791
6,2,96,1,13:47,d94a01d79e0711c41321,,0,0,,,96 pts,953791
7,2,96,1,05:25.15,3cf680dd4d23e33123d9,,0,0,,,96 pts,953791
1,3,92,1,28:27.00,2d17eee529427e6bf6d4,,0,0,,,92 pts,1204806
2,3,92,1,35,d9a9122689b7cdf9b1ce,,0,0,,,92 pts,1204806
3,11,60,1,CAP +139,68e83e9e5c6be116bb68,,0,0,,,60 pts,1204806
4,6,80,1,165,0f8273874d6b678fe7f4,,0,0,,,80 pts,1204806
5,3,92,1,03:56.24,1bf808ad2405dcc24ae3,,0,0,,,92 pts,1204806
6,15,45,1,CAP +50,3a32f966b1e061562fb2,,0,0,,,45 pts,1204806
7,10,64,1,05:54.00,96a1007fe26411920d34,,0,0,,,64 pts,1204806
1,8,72,1,29:47.00,4f9e71333f5c1beb79e3,,0,0,,,72 pts,280125
2,8,72,1,17,1216ecbecfc0dabeaed4,,0,0,,,72 pts,280125
3,3,92,1,CAP +164,437009f49bcd0b2e0a94,,0,0,,,92 pts,280125
4,2,96,1,175,11e253c7064c95b3d490,,0,0,,,96 pts,280125
5,6,80,1,04:03.28,489f62a081a40400d2b8,,0,0,,,80 pts,280125
6,9,68,1,CAP +51,c87e5ebe479ed7944bfc,,0,0,,,68 pts,280125
7,15,45,1,CAP +101,9e210e6c421d18d823ef,,0,0,,,45 pts,280125
1,16,42,1,CAP +113,2ab3a09a2af9c5877f16,,0,0,,,42 pts,716089
2,6,80,1,18,ef585314cd635a9bd94c,,0,0,,,80 pts,716089
3,14,48,1,CAP +126,bb286d5e1eae4b42d05f,,0,0,,,48 pts,716089
4,7,76,1,165,dbe7e22a8c3de4ba79e9,,0,0,,,76 pts,716089
5,9,68,1,04:16.00,4c93f468f74fc2946b23,,0,0,,,68 pts,716089
6,3,92,1,CAP +80,2840002ddf3de5231167,,0,0,,,92 pts,716089
7,3,92,1,05:28.00,1084f6672d06ea24fa8e,,0,0,,,92 pts,716089
1,5,84,1,29:03.00,ccfd2d72dce123e48e0f,,0,0,,,84 pts,1057202
2,7,76,1,17,6be330efff73cd940f74,,0,0,,,76 pts,1057202
3,16,42,1,CAP +117,24dcf004ec83ac0aebe2,,0,0,,,42 pts,1057202
4,14,48,1,155,62576931fd9caa17da39,,0,0,,,48 pts,1057202
5,8,72,1,04:08.00,2f5e5a6b4660a6e179db,,0,0,,,72 pts,1057202
6,6,80,1,CAP +60,f30d404d231c6cc5640f,,0,0,,,80 pts,1057202
7,4,88,1,05:40.00,19cc513a71465d3ba5cc,,0,0,,,88 pts,1057202
1,4,88,1,28:56.00,f8f605679b0923fa5566,,0,0,,,88 pts,419506
2,23,21,1,0,2a78a138df369ea67fd5,,0,0,,,21 pts,419506
3,4,88,1,CAP +163,e35fb635a1ca9d3a7674,,0,0,,,88 pts,419506
4,1,100,1,185,aa8d467175462e2e3dc0,,0,0,,,100 pts,419506
5,10,64,1,04:18.00,b209b62300b2b57999d2,,0,0,,,64 pts,419506
6,17,39,1,CAP +50,ea121905d560db2f9bc9,,0,0,,,39 pts,419506
7,11,60,1,05:55.75,a42a1f558d1e42d3616a,,0,0,,,60 pts,419506
